frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
125,208.4105,199.0745,274.677,338.985,258.975,346.363,553.057,183.8905,492.409,304.196,510.603,327.815,222.314,194.507,535.172,570.942,200.939,197.21,184.046,183.735
126,208.4105,199.173,274.533,338.985,258.975,346.363,553.057,183.5075,492.651,304.196,510.71,327.987,222.314,194.507,535.172,570.942,201.136,197.21,183.614,183.401
127,207.7105,199.1955,274.621,338.915,258.47,346.435,553.057,183.45350000000002,497.325,302.008,510.71,327.987,220.244,195.177,535.172,570.942,201.181,197.21,183.614,183.293
128,207.852,199.3895,274.621,338.915,258.47,346.363,553.0854999999999,183.40550000000002,497.046,304.088,510.778,329.268,220.244,195.46,535.223,570.948,201.357,197.422,183.614,183.197
129,207.751,199.4565,274.621,338.812,258.47,346.358,553.148,183.28050000000002,497.046,304.088,510.778,329.268,220.026,195.476,535.325,570.971,201.491,197.422,183.614,182.947
130,207.751,199.579,275.131,338.782,259.207,346.358,553.148,183.482,497.325,303.027,510.81,329.464,220.026,195.476,535.325,570.971,201.623,197.535,183.767,183.197
131,207.86,199.73649999999998,275.801,338.812,259.382,346.417,553.2595,183.673,497.046,303.027,510.81,329.268,220.244,195.476,535.321,571.198,201.623,197.85,184.149,183.197
132,207.9315,199.7825,275.801,339.056,259.382,346.417,553.2104999999999,183.548,496.889,303.027,510.81,328.948,220.615,195.248,535.223,571.198,201.715,197.85,184.149,182.947
133,208.2615,199.77949999999998,275.801,339.521,259.382,346.887,552.8969999999999,183.4715,496.889,302.481,510.81,328.329,221.695,194.828,534.853,570.941,201.715,197.844,184.035,182.908
134,207.9795,199.7335,274.792,339.524,259.207,346.896,552.8969999999999,183.54399999999998,497.012,302.343,510.859,328.329,221.695,194.264,534.853,570.941,201.623,197.844,184.035,183.053
135,207.8665,199.66750000000002,274.792,339.673,259.099,346.896,552.8969999999999,183.54399999999998,497.012,302.313,510.866,328.329,221.695,194.038,534.853,570.941,201.491,197.844,184.035,183.053
136,207.85,199.584,274.67,339.673,259.099,346.887,552.86,183.54399999999998,497.012,302.313,510.859,328.441,221.685,194.015,534.779,570.941,201.416,197.752,184.035,183.053
137,207.73399999999998,199.5655,274.67,339.524,259.099,346.887,552.871,183.639,497.012,302.343,510.859,328.844,221.685,193.783,534.848,570.894,201.407,197.724,184.225,183.053
138,207.73399999999998,199.5455,274.634,339.544,258.955,347.062,552.7745,183.91649999999998,496.701,302.062,510.815,328.844,221.685,193.783,534.933,570.616,201.367,197.724,184.388,183.445
139,207.6515,199.3815,274.634,339.606,258.955,347.29,552.764,184.0035,496.701,302.249,510.747,328.867,221.802,193.501,534.912,570.616,201.039,197.724,184.452,183.555
140,207.70499999999998,199.149,274.507,339.544,259.119,347.3,552.7535,183.9905,496.701,302.902,510.571,328.867,221.909,193.501,534.848,570.659,201.039,197.259,184.452,183.529
141,207.87099999999998,199.1455,274.507,339.524,259.213,347.446,552.6605,183.9905,496.754,302.249,510.747,328.867,221.91,193.832,534.848,570.473,201.032,197.259,184.452,183.529
142,207.965,199.123,274.507,339.524,258.747,347.3,552.7855,183.832,497.407,302.249,510.747,328.821,222.054,193.876,534.912,570.659,201.032,197.214,184.135,183.529
143,207.971,199.125,274.473,339.338,259.482,347.29,552.8565000000001,183.6245,497.407,302.274,510.599,328.867,222.066,193.876,534.912,570.801,201.036,197.214,183.72,183.529
